55.856848,-4.253146
55.855311,-4.251204
55.857274,-4.256383
55.857335,-4.256994
55.856445,-4.256990
55.858169,-4.260030
55.857255,-4.260361
55.857553,-4.260250
55.857702,-4.260003
55.857954,-4.259506
55.857349,-4.257697
55.857714,-4.259317
55.857965,-4.257446
55.857224,-4.257626
55.856732,-4.259451
55.856705,-4.259482
55.856901,-4.260036
55.856379,-4.260597
55.856982,-4.249751
55.856977,-4.265713
55.856820,-4.249278
55.854423,-4.250114
55.856646,-4.243068
55.856304,-4.243080
55.855568,-4.240561
55.856464,-4.242179
55.857123,-4.242520
55.856919,-4.242381
55.856438,-4.241666
55.855307,-4.238134
55.856428,-4.241681
55.855717,-4.240266
55.854635,-4.246867
55.855963,-4.239577
55.854635,-4.246867
55.856106,-4.242606
55.855378,-4.245552
55.854885,-4.240538
55.854590,-4.239498
55.853122,-4.239158
55.854775,-4.241155
55.856283,-4.238813
55.856437,-4.238742
55.856224,-4.238090
55.855349,-4.240261
55.855643,-4.239383
55.855417,-4.238012
55.856023,-4.237312
55.854415,-4.240719
55.855655,-4.237754
55.855745,-4.238223
55.855877,-4.238885
55.855859,-4.238884
55.857486,-4.247255
55.857486,-4.247255
55.857486,-4.247255
55.857486,-4.247255
55.857516,-4.248088
55.857430,-4.247396
55.857183,-4.245624
55.857486,-4.247255
55.856940,-4.244188
55.856917,-4.243963
55.856556,-4.244517
55.856599,-4.245159
55.856876,-4.245734
55.856983,-4.246747
55.855346,-4.249800
55.857180,-4.248276
55.855192,-4.249344
55.853648,-4.247800
55.855077,-4.249720
55.854989,-4.249635
55.854666,-4.246166
55.854697,-4.248900
55.854643,-4.249408
55.853699,-4.246973
55.854365,-4.246388
55.854715,-4.246440
55.854048,-4.246545
55.854524,-4.246077
55.855161,-4.245619
55.855582,-4.245244
55.855383,-4.244817
55.854981,-4.245161
55.854470,-4.245563
55.856316,-4.244887
55.856551,-4.246306
55.856276,-4.246099
55.856207,-4.244481
55.856190,-4.243937
55.855994,-4.243318
55.855256,-4.246359
55.855094,-4.240949
55.855317,-4.242001
55.855349,-4.241731
55.855777,-4.243913
55.855371,-4.243506
55.855332,-4.244127
55.855524,-4.242987
55.855164,-4.242503
55.854566,-4.243300
55.854664,-4.242347
55.854498,-4.244063
55.853906,-4.243485
55.854476,-4.245260
55.854309,-4.245522
55.853768,-4.242695
55.853957,-4.241699
55.851867,-4.243943
55.856137,-4.247321
55.855945,-4.246032
55.856705,-4.246715
55.856315,-4.246916
55.856822,-4.246194
55.856189,-4.246429
55.855396,-4.246559
55.856355,-4.247206
55.856146,-4.245356
55.856648,-4.247862
55.857583,-4.248843
55.868735,-4.243478
55.868735,-4.243478
55.868735,-4.243478
55.868735,-4.243478
55.868735,-4.243478
55.868735,-4.243478
55.868735,-4.243478
55.868735,-4.243478
55.868735,-4.243478
55.868735,-4.243478
55.868735,-4.243478
55.868735,-4.243478
